CustomerID,total_spent,avg_spent,order_count,favorite_product,favorite_product_right
74375,37379.9,934.5,40,Gloves - Goldtouch Disposable,"Rum - Coconut, Malibu"
97223,85286.17,1421.44,60,"Thyme - Lemon, Fresh",Cheese Cloth No 100
82268,70242.29,1132.94,62,Baking Powder,General Purpose Trigger
95701,50954.5,1158.06,44,Tuna - Salad Premix,Bouq All Italian - Primerba
82253,42029.39,1025.11,41,Chicken - Soup Base,Chicken - Soup Base
69701,45485.6,874.72,52,Rice - Jasmine Sented,Beef - Inside Round
46081,31067.99,634.04,49,Wine - Redchard Merritt,Apricots Fresh
53808,36227.4,754.74,48,Olives - Stuffed,Olives - Stuffed
48990,27909.76,634.31,44,"Pepper - White, Ground",Langers - Ruby Red Grapfruit
79260,41827.1,1045.68,40,Coffee - Irish Cream,Olives - Kalamata
64711,30695.53,767.39,40,Water - Green Tea Refresher,Water - Green Tea Refresher
78558,50597.1,954.66,53,Grouper - Fresh,Garbage Bags - Clear
83331,54817.79,1034.3,53,Longos - Grilled Chicken With,Coffee Decaf Colombian
54995,29452.36,736.31,40,Cookie - Dough Variety,Peas - Frozen
87913,56854.25,1209.66,47,Chocolate - Compound Coating,"Tart Shells - Sweet, 4"
89642,60097.93,1226.49,49,Bread - Calabrese Baguette,Garlic - Elephant
86221,44534.2,1086.2,41,Soup - Campbells Tomato Ravioli,Soup - Campbells Tomato Ravioli
89663,57120.18,1190.0,48,Scallop - St. Jaques,Veal - Osso Bucco
95234,70113.88,1460.71,48,Bread - Bistro White,"Mushroom - Porcini, Dry"
39963,26264.72,570.97,46,Banana Turning,"Sole - Dover, Whole, Fresh"
82008,50362.7,1071.55,47,Cookie - Dough Variety,Steam Pan - Half Size Deep
67771,48014.58,941.46,51,Peas - Frozen,Peas - Frozen
59209,31938.61,798.47,40,"Cheese - Brie, Triple Creme",Puree - Passion Fruit
80603,67033.36,1047.4,64,"Shrimp - Baby, Warm Water",Apricots - Dried
98533,43484.72,1317.72,33,"Fish - Scallops, Cold Smoked",Crush - Cream Soda
48588,33689.68,647.88,52,Wine - Pinot Noir Latour,Cookie - Dough Variety
55663,47097.78,826.28,57,Smoked Paprika,Smoked Paprika
76278,46627.39,971.4,48,Table Cloth 54x72 White,Cod - Black Whole Fillet
52421,29984.86,749.62,40,Pickerel - Fillets,Pickerel - Fillets
75584,50554.48,1099.01,46,Cookies Cereal Nut,Smoked Paprika
41574,27494.26,509.15,54,Wonton Wrappers,Wonton Wrappers
81521,49072.82,1022.35,48,Milk - 2%,Ice Cream Bar - Oreo Cone
89904,52826.21,1257.77,42,Cheese - Cheddarsliced,Juice - Apple Cider
78067,45250.42,1103.67,41,Wine - Alsace Gewurztraminer,Tea - Herbal Sweet Dreams
74666,56461.36,1065.31,53,Beans - Wax,Coffee Decaf Colombian
52271,31063.47,690.3,45,Tea - Herbal Sweet Dreams,V8 - Berry Blend
65729,46622.5,896.59,52,Zucchini - Yellow,Wine - Wyndham Estate Bin 777
70355,43189.93,785.27,55,Ocean Spray - Kiwi Strawberry,Quiche Assorted
48725,30650.09,712.79,43,Meldea Green Tea Liquor,Pail For Lid 1537
91661,43649.16,1119.21,39,"Cheese - Brie, Triple Creme",Milk - 1%
76229,37327.4,957.11,39,Liners - Baking Cups,Liners - Baking Cups
51063,37668.68,710.73,53,Cookie Chocolate Chip With,"Bar Mix - Pina Colada, 355 Ml"
93406,55648.07,1112.96,50,Bread - French Baquette,Cumin - Whole
62472,38842.57,809.22,48,Flour - Pastry,Beef - Short Loin
57753,33955.0,738.15,46,Ice Cream Bar - Drumstick,Bouq All Italian - Primerba
59212,40432.76,842.35,48,Bananas,Bananas
72687,51125.16,946.76,54,Bouq All Italian - Primerba,Bouq All Italian - Primerba
70364,42329.33,846.59,50,Bread - Italian Corn Meal Poly,Cookies - Assorted
86266,49265.99,1173.0,42,"Sole - Dover, Whole, Fresh","Chestnuts - Whole,canned"
50762,32740.09,654.8,50,Watercress,Apricots - Halves
40928,26878.16,548.53,49,Hinge W Undercut,Bread - Bistro White
77245,46990.96,939.82,50,Towels - Paper / Kraft,Towels - Paper / Kraft
71156,64969.58,1082.83,60,Pecan Raisin - Tarts,"Thyme - Lemon, Fresh"
70743,48866.62,888.48,55,Napkin White - Starched,Soupfoamcont12oz 112con
77441,51606.06,1053.18,49,Browning Caramel Glace,Butter - Unsalted
64505,36827.48,898.23,41,Cocktail Napkin Blue,Ocean Spray - Kiwi Strawberry
89690,51366.32,1048.29,49,Cheese - Parmesan Grated,Cheese - Parmesan Grated
72056,41250.41,959.31,43,Cake - Mini Cheesecake,Cake - Mini Cheesecake
85935,47956.66,1020.35,47,Bread - English Muffin,Pate - Cognac
68215,40757.69,970.42,42,Ketchup - Tomato,"Oil - Shortening,liqud, Fry"
47942,27701.44,522.67,53,Bread - English Muffin,Bread - English Muffin
89717,44809.02,1148.95,39,Campari,Chocolate - Feathers
93355,63138.55,1238.01,51,"Beans - Kidney, Canned","Beans - Kidney, Canned"
84881,60475.08,1162.98,52,"Juice - Cranberry, 341 Ml",Bananas
73485,47140.13,1047.56,45,"Wine - White, Schroder And Schyl",Cassis
57178,37339.01,691.46,54,"Nut - Chestnuts, Whole",Bread - English Muffin
88258,52642.15,1253.38,42,Sobe - Tropical Energy,Sobe - Tropical Energy
54361,35398.85,804.52,44,Salmon - Sockeye Raw,Salmon - Sockeye Raw
89556,65439.66,1168.57,56,Dc Hikiage Hira Huba,Tea - English Breakfast
86924,51824.71,1079.68,48,Beef - Top Sirloin,Ocean Spray - Kiwi Strawberry
52775,29712.45,724.69,41,Pastry - Choclate Baked,Pastry - Choclate Baked
48529,23953.71,614.2,39,Chocolate - Dark,Chocolate - Dark
71311,44333.75,963.78,46,Fenngreek Seed,Fenngreek Seed
94060,59493.04,1265.81,47,Pail For Lid 1537,Bread - English Muffin
95779,48409.12,1125.79,43,Isomalt,"Nut - Pistachio, Shelled"
47246,24958.15,580.42,43,Juice - Orange,Juice - Orange
92060,51125.88,1217.28,42,Mustard Prepared,Wine - Sogrape Mateus Rose
90280,47503.03,1104.72,43,Cheese - Wine,Cheese - Wine
63213,38396.94,834.72,46,"Salmon - Atlantic, Skin On",Bandage - Flexible Neon
43408,24023.73,533.86,45,Ecolab - Mikroklene 4/4 L,Macaroons - Two Bite Choc
74657,37679.31,919.01,41,Olive - Spread Tapenade,"Turkey - Whole, Fresh"
40070,27103.53,501.92,54,Sauce - Demi Glace,"Wine - Red, Colio Cabernet"
87597,49903.2,1188.17,42,Milk Powder,Cheese - Victor Et Berthold
70347,39172.58,870.5,45,Mustard - Seed,Berry Brulee
80305,46265.73,1005.78,46,Sage - Ground,Wonton Wrappers
73982,50246.98,1046.81,48,Yeast Dry - Fermipan,Wine - Blue Nun Qualitatswein
87115,54474.49,1089.49,50,Veal - Inside,"Yogurt - Blueberry, 175 Gr"
55023,34931.51,743.22,47,"Chocolate - Semi Sweet, Calets",Sea Bass - Whole
53182,31787.7,648.73,49,Kiwi,Muffin Chocolate Individual Wrap
56597,34594.66,752.06,46,Veal - Eye Of Round,Fond - Neutral
62650,47454.48,741.48,64,Chinese Foods - Chicken,Bacardi Breezer - Tropical
67105,39744.14,845.62,47,Beets - Mini Golden,Beets - Mini Golden
69724,46025.21,868.4,53,Crab - Imitation Flakes,Longos - Grilled Salmon With Bbq
72178,56526.91,1009.41,56,Sun - Dried Tomatoes,Crush - Cream Soda
82908,54815.99,1142.0,48,Mustard - Seed,Soupcontfoam16oz 116con
87133,58612.45,1247.07,47,Yogurt - French Vanilla,Yogurt - French Vanilla
84492,45090.99,1099.78,41,Assorted Desserts,Watercress
73871,56419.82,1044.81,54,"Cheese - Boursin, Garlic / Herbs",Beef Ground Medium
85957,43925.77,976.13,45,Wine - Alsace Gewurztraminer,Cumin - Whole
95906,58104.01,1139.29,51,Olives - Kalamata,Olives - Kalamata
75894,27661.89,1152.58,24,Bread Foccacia Whole,Tia Maria
77027,40469.21,1037.67,39,Tea - Herbal Sweet Dreams,Flour - Pastry
44015,24139.84,536.44,45,Yeast Dry - Fermipan,Rice - Jasmine Sented
87812,57664.11,1176.82,49,Soup - Campbells Tomato Ravioli,Liners - Baking Cups
61048,47156.63,889.75,53,Sword Pick Asst,"Turnip - White, Organic"
87445,55600.72,1323.83,42,"Doilies - 5, Paper","Doilies - 5, Paper"
57446,36511.83,663.85,55,Sauce - Rosee,Sauce - Rosee
52945,37022.24,711.97,52,Vanilla Beans,Vanilla Beans
96997,56453.91,1227.26,46,Snapple - Iced Tea Peach,Tea - Decaf Lipton
56884,34535.45,664.14,52,"Chocolate - Semi Sweet, Calets",Sunflower Seed Raw
76465,64907.21,1046.89,62,Beer - Sleemans Cream Ale,Beer - Sleemans Cream Ale
79165,41111.46,1054.14,39,Onion Powder,Onion Powder
67872,48591.45,991.66,49,Flour - Pastry,Halibut - Steaks
97583,80008.53,1403.66,57,Black Currants,Black Currants
81238,43371.81,985.72,44,Bread Fig And Almond,Dried Figs
54907,29354.83,715.97,41,Cod - Black Whole Fillet,"Crab - Dungeness, Whole"
93367,59069.99,1205.51,49,"Pasta - Detalini, White, Fresh","Pasta - Detalini, White, Fresh"
78727,48000.26,923.08,52,Tilapia - Fillets,Wine - Two Oceans Cabernet
76998,35321.68,954.64,37,Ecolab - Lime - A - Way 4/4 L,Ecolab - Lime - A - Way 4/4 L
44474,24515.52,612.89,40,Smirnoff Green Apple Twist,"Soup - Campbells, Lentil"
48047,30256.88,737.97,41,Cheese - Mix,Cheese - Mix
88714,76568.89,1234.98,62,Bread - Hot Dog Buns,Snapple - Iced Tea Peach
47767,35031.2,745.34,47,Broom - Corn,Broom - Corn
52992,34831.68,757.21,46,Vinegar - Tarragon,Sprouts - Baby Pea Tendrils
93579,54724.72,1189.67,46,"Chocolate - Semi Sweet, Calets","Wine - White, Colubia Cresh"
49222,33520.1,684.08,49,Curry Paste - Madras,Blackberries
51881,37345.16,704.63,53,Scallops 60/80 Iqf,Scallops 60/80 Iqf
46844,31624.64,645.4,49,"Wine - Cahors Ac 2000, Clos",Rice - Jasmine Sented
46361,27997.01,608.63,46,Halibut - Steaks,Muffin Chocolate Individual Wrap
45328,27280.38,606.23,45,Kellogs All Bran Bars,Scallop - St. Jaques
48311,31973.72,626.94,51,Jolt Cola - Electric Blue,Mustard - Seed
61290,45828.85,818.37,56,Ocean Spray - Kiwi Strawberry,Pastry - Butterscotch Baked
76700,56640.46,1048.9,54,Beer - Original Organic Lager,Otomegusa Dashi Konbu
39603,25851.72,527.59,49,Wine - Chablis 2003 Champs,"Pepper - Paprika, Hungarian"
83902,42276.36,1142.6,37,Soup - Campbells Bean Medley,Ice Cream Bar - Drumstick
75908,68170.39,1117.55,61,"Beef - Chuck, Boneless","Beef - Chuck, Boneless"
64142,43891.36,860.61,51,Baking Powder,Pecan Raisin - Tarts
79001,40851.54,1047.48,39,Pickerel - Fillets,Beef - Short Loin
65127,34887.91,830.66,42,Wine - Ej Gallo Sierra Valley,Wine - Ej Gallo Sierra Valley
40761,27254.46,556.21,49,"Hickory Smoke, Liquid","Lentils - Red, Dry"
72880,36068.07,1001.89,36,Beef Ground Medium,"Liners - Banana, Paper"
73797,45571.94,911.44,50,Potatoes - Idaho 100 Count,"Chestnuts - Whole,canned"
85498,81474.9,1335.65,61,Otomegusa Dashi Konbu,Zucchini - Yellow
83757,47888.43,1041.05,46,Scallops 60/80 Iqf,Quiche Assorted
44236,35368.25,620.5,57,"Rosemary - Primerba, Paste",Cream Of Tartar
72955,48964.06,1020.08,48,Guinea Fowl,Wine - Magnotta - Cab Sauv
58437,32189.84,748.6,43,Cheese Cloth No 100,Cheese Cloth No 100
76260,46222.37,924.45,50,Beef Ground Medium,"Doilies - 5, Paper"
70737,44407.97,870.74,51,"Soup - Campbells, Beef Barley","Soup - Campbells, Beef Barley"
60945,29436.0,865.76,34,Halibut - Steaks,Beef - Montreal Smoked Brisket
90273,61156.36,1199.14,51,Crush - Cream Soda,Duck - Breast
93025,68495.16,1292.36,53,Wine - Blue Nun Qualitatswein,Table Cloth 54x72 White
59768,20339.91,656.13,31,Bacardi Breezer - Tropical,Bacardi Breezer - Tropical
71293,50277.28,1047.44,48,Shrimp - 31/40,Shrimp - 31/40
70713,38018.58,927.28,41,Wine - Fume Blanc Fetzer,Wine - Fume Blanc Fetzer
53856,32974.57,732.77,45,"Pork - Back, Short Cut, Boneless",Vinegar - Sherry
83212,48166.14,1070.36,45,"Beer - Alexander Kieths, Pale Ale",Chocolate - Dark
68474,39086.39,868.59,45,Bread Crumbs - Japanese Style,Bread Crumbs - Japanese Style
88440,57599.26,1086.78,53,Wasabi Powder,Hersey Shakes
92658,60224.79,1038.36,58,Water - Green Tea Refresher,Water - Green Tea Refresher
84087,45695.86,1038.54,44,Wine - Pinot Noir Latour,"Water - Mineral, Natural"
56791,30445.37,676.56,45,"Soup - Campbells, Beef Barley","Yogurt - Blueberry, 175 Gr"
66920,31511.57,875.32,36,Liners - Baking Cups,Pomello
97541,75335.07,1321.67,57,"Chicken - Leg, Boneless",Scallops 60/80 Iqf
40964,34631.77,597.1,58,Tuna - Salad Premix,Pants Custom Dry Clean
77411,56976.75,1075.03,53,Tray - 16in Rnd Blk,"Bread - Roll, Soft White Round"
91440,62111.64,1267.58,49,Milk Powder,Blackberries
43909,28549.16,607.43,47,Tomato - Tricolor Cherry,Table Cloth - 53x69 Colour
50663,34702.5,708.21,49,Raspberries - Fresh,Soup - Campbells Tomato Ravioli
64306,44596.54,991.03,45,Pail With Metal Handle 16l White,Cheese - Cottage Cheese
40077,29226.42,562.05,52,Meldea Green Tea Liquor,Meldea Green Tea Liquor
93385,59932.85,1248.6,48,"Beer - Alexander Kieths, Pale Ale","Beer - Alexander Kieths, Pale Ale"
93012,54322.54,1207.17,45,Tilapia - Fillets,"Chicken - Leg, Boneless"
72496,39259.35,872.43,45,V8 - Berry Blend,Wine - Sogrape Mateus Rose
43649,20190.77,545.7,37,"Salsify, Organic",Chocolate - Feathers
49836,21311.4,560.83,38,Muffin Mix - Blueberry,Fenngreek Seed
44736,26821.42,638.61,42,Beef - Rib Eye Aaa,Pernod
52828,44917.54,691.04,65,Bread - Multigrain,"Appetizer - Mini Egg Roll, Shrimp"
58976,29514.47,756.78,39,Juice - Lime,Juice - Lime
43247,27025.83,614.22,44,Sun - Dried Tomatoes,Squid U5 - Thailand
77280,46234.85,1075.23,43,Smoked Paprika,Smoked Paprika
93239,67395.15,1296.06,52,Banana Turning,Artichokes - Jerusalem
87252,41736.91,1098.34,38,Sauce - Rosee,"Pepper - Black, Whole"
87177,49549.0,900.89,55,Phyllo Dough,Phyllo Dough
73113,47182.68,925.15,51,Wine - Sogrape Mateus Rose,Rice - Long Grain
76137,59423.94,1042.53,57,"Cheese - Brie,danish",Bay Leaf
44289,46237.71,690.12,67,"Wine - White, Mosel Gold","Wine - White, Mosel Gold"
62499,56371.19,894.78,63,Crackers Cheez It,"Turnip - White, Organic"
90226,39375.44,1158.1,34,Tahini Paste,Tahini Paste
87511,69582.53,1242.55,56,Muffin Mix - Blueberry,Snapple - Iced Tea Peach
41490,20457.73,568.27,36,Pears - Bosc,Snapple Lemon Tea
46686,35337.09,654.39,54,Pastry - Butterscotch Baked,Tea - Decaf Lipton
95379,52704.16,1171.2,45,"Nut - Chestnuts, Whole",Onions - Cippolini
81556,42475.73,1061.89,40,Onions - Cippolini,Crackers - Trio
62243,39013.75,722.48,54,Kellogs All Bran Bars,Halibut - Fletches
74047,36859.67,899.02,41,Pasta - Cheese / Spinach Bauletti,Island Oasis - Mango Daiquiri
59051,36940.85,803.06,46,Soup - Campbells Bean Medley,Blackberries
50042,30384.83,723.45,42,Muffin Batt - Choc Chk,Barramundi
78721,39741.68,794.83,50,Garbage Bags - Clear,Garbage Bags - Clear
41375,22788.14,506.4,45,Tray - 16in Rnd Blk,"Pasta - Penne, Rigate, Dry"
81481,33070.98,972.68,34,Mangoes,Mangoes
80907,49364.79,1148.02,43,Yogurt - French Vanilla,Pasta - Orecchiette
90839,51950.36,1180.69,44,Soup Campbells - Italian Wedding,Kellogs All Bran Bars
48934,28781.87,757.42,38,"Cup - 6oz, Foam",Wine - Fume Blanc Fetzer
66184,30862.17,857.28,36,Kiwi,Grenadine
81752,64380.25,1129.48,57,Oil - Shortening - All - Purpose,Sugar - Fine
42807,29792.94,595.86,50,Tea - Jasmin Green,"Bar Mix - Pina Colada, 355 Ml"
75980,40898.6,997.53,41,"Bread - Roll, Soft White Round","Bread - Roll, Soft White Round"
63877,36899.13,753.04,49,Pears - Bosc,Milk Powder
95278,49485.44,1206.96,41,"Wine - Magnotta, Merlot Sr Vqa",Muffin Batt - Blueberry Passion
48091,33064.6,688.85,48,Spinach - Baby,Cookies Cereal Nut
64223,29305.99,861.94,34,Table Cloth 81x81 White,Chef Hat 20cm
92572,59025.88,1204.61,49,Wonton Wrappers,Bread - Multigrain
57577,32339.54,769.99,42,Cheese - Wine,Cheese - Wine
72339,43810.71,1095.27,40,Creme De Banane - Marie,Creme De Banane - Marie
65633,37208.31,826.85,45,Sobe - Tropical Energy,Sobe - Tropical Energy
59861,38342.78,891.69,43,Vaccum Bag 10x13,Vaccum Bag 10x13
67226,49313.76,865.15,57,Scallops 60/80 Iqf,Wine - Blue Nun Qualitatswein
54511,25489.34,606.89,42,"Oil - Shortening,liqud, Fry",Bread - English Muffin
86082,61438.12,1253.84,49,"Sole - Dover, Whole, Fresh","Sole - Dover, Whole, Fresh"
96666,56400.48,1375.62,41,"Beans - Kidney, Canned",Cheese - Wine
98756,75462.62,1197.82,63,Foam Dinner Plate,Foam Dinner Plate
92938,56454.71,1227.28,46,Wine - Blue Nun Qualitatswein,Scallop - St. Jaques
75474,51120.35,1002.36,51,Dc - Frozen Momji,"Wine - Cahors Ac 2000, Clos"
45554,33002.04,611.15,54,"Cup - 6oz, Foam",Beer - Blue
58414,34483.23,703.74,49,Cheese - Cottage Cheese,"Peas - Pigeon, Dry"
74977,38416.44,985.04,39,Bread - Rye,"Potatoes - Instant, Mashed"
42035,24779.28,589.98,42,Juice - Apple Cider,Remy Red
80103,54382.44,1132.97,48,"Soup - Campbells, Lentil","Salmon - Atlantic, Skin On"
80604,35500.54,959.47,37,"Wine - White, Schroder And Schyl","Wine - White, Schroder And Schyl"
73262,49644.72,886.51,56,Salmon Steak - Cohoe 8 Oz,"Soup - Canadian Pea, Dry Mix"
64052,40747.41,814.95,50,Cheese - Wine,"Soup - Campbells, Beef Barley"
75080,48876.64,872.8,56,Tomatoes Tear Drop,Tomatoes Tear Drop
77087,52612.57,1052.25,50,Cheese - Parmesan Cubes,Remy Red
83068,55654.84,1091.27,51,Wine - White Cab Sauv.on,"Liners - Banana, Paper"
61382,47319.07,892.81,53,Bagel - Plain,Rabbit - Whole
59173,28410.01,645.68,44,Loquat,Sugar - Fine
73446,39692.97,1044.55,38,Sauerkraut,Sauerkraut
89613,64930.61,1248.67,52,Hinge W Undercut,Hinge W Undercut
88592,42735.26,1221.01,35,Olives - Stuffed,"Salmon - Atlantic, Skin On"
44792,23202.38,580.06,40,Beef - Top Sirloin - Aaa,Chips Potato Salt Vinegar 43g
74181,56056.87,950.12,59,Initation Crab Meat,Initation Crab Meat
61245,52647.59,907.72,58,Soup V8 Roasted Red Pepper,Soup V8 Roasted Red Pepper
78272,52494.04,1116.89,47,"Beef - Tenderlion, Center Cut",Sherry - Dry
59613,44256.98,804.67,55,Truffle Cups - Brown,"Appetizer - Mini Egg Roll, Shrimp"
90657,46822.61,1300.63,36,"Liners - Banana, Paper",Island Oasis - Mango Daiquiri
74185,44001.57,1023.29,43,Beef - Ground Medium,Tia Maria
93596,54918.37,1193.88,46,Carbonated Water - Cherry,"Turnip - White, Organic"
52402,35057.21,855.05,41,Fuji Apples,Fuji Apples
58276,36544.78,849.88,43,Pail With Metal Handle 16l White,Pail With Metal Handle 16l White
48562,28917.02,615.26,47,Pie Filling - Cherry,Pie Filling - Cherry
74774,56291.05,922.8,61,Longos - Chicken Wings,Soupfoamcont12oz 112con
97020,55876.48,1299.45,43,Durian Fruit,Durian Fruit
65896,47521.28,864.02,55,Sword Pick Asst,Sword Pick Asst
86882,44087.29,1191.55,37,Pastry - Choclate Baked,Beets - Mini Golden
82679,54295.67,1155.23,47,Table Cloth 81x81 White,Bay Leaf
51328,25531.28,709.2,36,"Shrimp - Baby, Warm Water","Shrimp - Baby, Warm Water"
93453,63472.99,1244.57,51,"Bar Mix - Pina Colada, 355 Ml","Bar Mix - Pina Colada, 355 Ml"
49494,27063.88,629.39,43,Meldea Green Tea Liquor,Spice - Peppercorn Melange
65380,35959.29,898.98,40,Bar - Granola Trail Mix Fruit Nut,Bar - Granola Trail Mix Fruit Nut
48627,39008.0,709.24,55,Pastry - Cheese Baked Scones,Mangoes
67102,34378.41,799.5,43,Milk - 1%,Cheese - Mozzarella
51321,32287.12,686.96,47,Milk - 2%,Shrimp - 31/40
57743,41945.86,856.04,49,Pork - Kidney,Veal - Inside
63835,39896.42,797.93,50,French Pastry - Mini Chocolate,French Pastry - Mini Chocolate
97210,55802.48,1187.29,47,Sprouts - Alfalfa,Onions - Cippolini
49499,27508.55,670.94,41,Pasta - Orecchiette,Pasta - Orecchiette
64216,29840.73,785.28,38,Broom - Corn,Bread - Hot Dog Buns
92753,68364.74,1178.7,58,Pastry - Raisin Muffin - Mini,Pastry - Raisin Muffin - Mini
54085,38688.21,758.59,51,Vinegar - Tarragon,Beef - Texas Style Burger
68033,49493.68,853.34,58,Scallop - St. Jaques,Vinegar - Tarragon
39936,26047.97,542.67,48,"Doilies - 5, Paper",Appetizer - Mushroom Tart
54707,38113.24,680.59,56,"Pork - Bacon, Double Smoked",Beef - Montreal Smoked Brisket
85168,37030.56,1000.83,37,Cheese - Cheddarsliced,Wine - Toasted Head
55163,30669.65,666.73,46,"Mushroom - Porcini, Dry","Mushroom - Porcini, Dry"
40485,34017.04,629.95,54,Jolt Cola - Electric Blue,Jolt Cola - Electric Blue
61858,37626.71,783.89,48,"Lamb - Pieces, Diced",Cheese - Cheddarsliced
54871,40173.8,758.0,53,Soup Knorr Chili With Beans,Coffee - Hazelnut Cream
77453,53917.45,1078.35,50,Lettuce - Frisee,"Coconut - Shredded, Sweet"
40832,28202.38,512.77,55,Sauce - Demi Glace,Beans - Wax
97753,74472.92,1379.13,54,Lettuce - Frisee,Tray - 16in Rnd Blk
97874,58288.98,1079.43,54,Wiberg Super Cure,Anchovy Paste - 56 G Tube
67876,51375.68,885.79,58,Pastry - Choclate Baked,Pork - Hock And Feet Attached
80297,47397.7,1008.46,47,Beef - Top Sirloin,Towels - Paper / Kraft
97827,56142.5,1247.61,45,Wine - Charddonnay Errazuriz,Banana Turning
68668,55479.46,990.7,56,Cookie - Dough Variety,Flour - Whole Wheat
88848,52563.71,1118.38,47,Nantuket Peach Orange,"Lentils - Red, Dry"
72964,54958.96,964.19,57,Wine - Chardonnay South,Soup V8 Roasted Red Pepper
41407,22825.92,465.84,49,"Bread - Roll, Canadian Dinner",Wine - Vidal Icewine Magnotta
83825,55802.96,1052.89,53,Pants Custom Dry Clean,Milk - 2%
86207,43646.97,969.93,45,Sword Pick Asst,Foam Dinner Plate
61302,35075.38,855.5,41,Cheese - Bocconcini,"Shrimp - Baby, Warm Water"
45841,33375.32,629.72,53,Puree - Mocha,Jagermeister
76144,40180.13,956.67,42,Jagermeister,Cookie Dough - Double
98639,60855.12,1193.24,51,Broom - Corn,"Bar Mix - Pina Colada, 355 Ml"
71740,46059.63,959.58,48,Napkin White - Starched,Berry Brulee
76209,48819.79,957.25,51,Pail For Lid 1537,Rum - Mount Gay Eclipes
69546,45381.3,945.44,48,Butter - Unsalted,Butter - Unsalted
82098,34021.17,945.03,36,Beef - Prime Rib Aaa,Ice Cream Bar - Drumstick
62022,38642.75,805.06,48,"Wine - Magnotta, Merlot Sr Vqa",Smirnoff Green Apple Twist
65490,39787.28,864.94,46,Water - Aquafina Vitamin,Hersey Shakes
62570,44155.24,865.79,51,"Pepsi - Diet, 355 Ml","Sauce - Gravy, Au Jus, Mix"
77370,43250.29,1054.89,41,Apricots - Halves,Sword Pick Asst
59772,43482.19,836.2,52,Garbage Bags - Clear,Truffle Cups - Brown
57824,33262.7,875.33,38,Wasabi Powder,Longos - Chicken Wings
83574,51548.81,1120.63,46,Tomato - Tricolor Cherry,Vol Au Vents
76063,44553.35,990.07,45,Wine - Chablis 2003 Champs,Coffee Decaf Colombian
47320,28589.61,649.76,44,Eggplant - Asian,Pork - Hock And Feet Attached
44858,25167.45,599.23,42,Water - Aquafina Vitamin,Water - Aquafina Vitamin
96005,68155.43,1363.11,50,Carbonated Water - Blackcherry,Carbonated Water - Blackcherry
65851,40429.93,918.86,44,Whmis - Spray Bottle Trigger,Tea - Earl Grey
92891,59212.1,1315.82,45,"Lemonade - Natural, 591 Ml","Lemonade - Natural, 591 Ml"
63734,37092.09,843.0,44,Brandy - Bar,Sausage - Liver
71278,46186.14,1026.36,45,Ezy Change Mophandle,Ezy Change Mophandle
47544,29339.51,598.77,49,"Tart Shells - Sweet, 4",Cookies - Assorted
59446,36126.66,821.06,44,Table Cloth - 53x69 Colour,Table Cloth - 53x69 Colour
98646,48176.98,1376.49,35,Cheese - Cheddarsliced,Cheese - Cheddarsliced
71606,39082.5,849.62,46,Garbag Bags - Black,"Rosemary - Primerba, Paste"
66473,40866.88,851.39,48,Bay Leaf,Hot Chocolate - Individual
82491,48518.15,951.34,51,"Sole - Dover, Whole, Fresh",Sword Pick Asst
64826,37354.97,848.98,44,Carbonated Water - Cherry,Soup - Campbells Bean Medley
58705,39586.61,860.58,46,Barramundi,Beef - Inside Round
42229,17151.66,476.43,36,Veal - Inside,Pasta - Orecchiette
62602,38366.71,799.31,48,Bread - Italian Roll With Herbs,Crab - Imitation Flakes
63525,58994.7,951.53,62,Artichokes - Jerusalem,Artichokes - Jerusalem
56625,45336.93,795.38,57,Wine - Valpolicella Masi,Garlic - Peeled
86141,42468.63,1147.8,37,Bananas,Bananas
93807,66593.03,1305.75,51,Squid U5 - Thailand,Sauce - Rosee
71812,40827.12,927.89,44,Chef Hat 20cm,"Wine - Red, Cooking"
96189,62718.84,1363.45,46,Wine - Crozes Hermitage E.,Sherry - Dry
96309,57580.29,1308.64,44,Cheese - Cheddarsliced,Sage - Ground
51729,38244.82,735.48,52,Beer - Blue,Beer - Blue
42866,29420.48,498.65,59,Soupcontfoam16oz 116con,Cheese Cloth No 100
74821,55259.05,1083.51,51,Pail With Metal Handle 16l White,Pail With Metal Handle 16l White
54043,29434.41,717.91,41,"Cup - 6oz, Foam","Cheese - Brie, Triple Creme"
61466,38118.88,777.94,49,Muffin - Zero Transfat,Quiche Assorted
64692,44463.05,907.41,49,Beef - Prime Rib Aaa,Wine - Crozes Hermitage E.
60867,26251.07,690.82,38,Macaroons - Two Bite Choc,Muffin Batt - Blueberry Passion
91920,44596.43,1143.5,39,Liners - Baking Cups,Wine - Fume Blanc Fetzer
59006,28352.49,616.36,46,Flour - Teff,Steam Pan - Half Size Deep
46340,30993.93,645.71,48,Bread Crumbs - Panko,Bread Crumbs - Panko
40107,24675.45,525.01,47,"Mushroom - Porcini, Dry",Blackberries
76390,39277.41,1155.22,34,Wine - Hardys Bankside Shiraz,Wine - Hardys Bankside Shiraz
43265,22233.33,529.36,42,Blackberries,Blackberries
89883,63087.39,1261.75,50,Sardines,Truffle Cups - Brown
87174,59414.62,1142.59,52,Soupcontfoam16oz 116con,Soupcontfoam16oz 116con
95463,67136.24,1398.67,48,Pork - Belly Fresh,Bread Fig And Almond
49735,24887.22,518.48,48,Milk Powder,Bread Crumbs - Japanese Style
96424,70115.45,1230.1,57,Coffee - Hazelnut Cream,Beef - Texas Style Burger
